#Name,Accession,Start,Stop,,Direction,gene,locus_tag,protein_id,Length,product
chromosome,NC_003047.1,232212,232976,,forward,,SM_RS01035,WP_003533454.1,765,GntR family transcriptional regulator
chromosome,NC_003047.1,233070,234092,,forward,,SM_RS01040,WP_010968418.1,1023,SIS domain-containing protein
chromosome,NC_003047.1,234089,235249,,forward,nagA,SM_RS01045,WP_010968419.1,1161,N-acetylglucosamine-6-phosphate deacetylase
chromosome,NC_003047.1,235533,236270,,reverse,,SM_RS01050,WP_010968420.1,738,copper homeostasis protein CutC
chromosome,NC_003047.1,236267,237178,,reverse,,SM_RS01055,WP_010968421.1,912,ROK family protein
chromosome,NC_003047.1,237175,238536,,reverse,,SM_RS01060,WP_010968422.1,1362,amidase
chromosome,NC_003047.1,238922,239656,,forward,,SM_RS01065,WP_003533444.1,735,sulfate transporter family protein
chromosome,NC_003047.1,239733,239945,,forward,,SM_RS01070,WP_010968423.1,213,SlyX family protein
chromosome,NC_003047.1,240021,241013,,reverse,,SM_RS01075,WP_010968424.1,993,BMP family ABC transporter substrate-binding protein
chromosome,NC_003047.1,241298,241951,,reverse,msrA,SM_RS01080,WP_010968425.1,654,peptide-methionine (S)-S-oxide reductase MsrA
chromosome,NC_003047.1,242004,242321,,reverse,,SM_RS01085,WP_003533439.1,318,membrane protein
chromosome,NC_003047.1,242730,242894,,reverse,,SM_RS01095,WP_010968426.1,165,type II toxin-antitoxin system HicB family antitoxin
chromosome,NC_003047.1,242912,243133,,forward,,SM_RS01100,WP_017264514.1,222,hypothetical protein
chromosome,NC_003047.1,243152,244174,,reverse,,SM_RS01105,WP_010968428.1,1023,AraC family transcriptional regulator
chromosome,NC_003047.1,244283,245557,,forward,,SM_RS01110,WP_014530006.1,1275,MFS transporter
chromosome,NC_003047.1,245554,247554,,forward,,SM_RS01115,WP_010968430.1,2001,TonB-dependent receptor
chromosome,NC_003047.1,247566,248726,,forward,,SM_RS01120,WP_010968431.1,1161,FAD-dependent monooxygenase
chromosome,NC_003047.1,248813,250291,,reverse,,SM_RS01125,WP_010968432.1,1479,MFS transporter
chromosome,NC_003047.1,250422,251348,,forward,,SM_RS01130,WP_010968433.1,927,LysR family transcriptional regulator
chromosome,NC_003047.1,251362,251631,,reverse,,SM_RS01135,WP_010968434.1,270,BON domain-containing protein
chromosome,NC_003047.1,251835,252779,,forward,,SM_RS01140,WP_003533430.1,945,AEC family transporter
chromosome,NC_003047.1,253002,254099,,reverse,,SM_RS01145,WP_010968435.1,1098,branched-chain amino acid aminotransferase
chromosome,NC_003047.1,254271,255050,,reverse,,SM_RS01150,WP_010968436.1,780,cytochrome c family protein
chromosome,NC_003047.1,255204,255956,,forward,,SM_RS01155,WP_010968437.1,753,3-deoxy-manno-octulosonate cytidylyltransferase
chromosome,NC_003047.1,255981,256835,,forward,,SM_RS01160,WP_003533422.1,855,prephenate dehydratase
chromosome,NC_003047.1,257006,257143,,forward,,SM_RS01165,WP_003533421.1,138,DUF1127 domain-containing protein
chromosome,NC_003047.1,257275,257643,,reverse,,SM_RS01170,WP_010968438.1,369,VOC family protein
chromosome,NC_003047.1,257736,258428,,reverse,,SM_RS01175,WP_010968439.1,693,YafY family protein
chromosome,NC_003047.1,258435,259415,,reverse,nudC,SM_RS01180,WP_003533418.1,981,NAD( ) diphosphatase
chromosome,NC_003047.1,259418,259864,,reverse,,SM_RS01185,WP_013844995.1,447,HIT family protein
chromosome,NC_003047.1,260124,262004,,forward,,SM_RS01195,WP_010968441.1,1881,DNA polymerase III subunit gamma/tau
chromosome,NC_003047.1,262113,262436,,forward,,SM_RS01200,WP_003533413.1,324,YbaB/EbfC family nucleoid-associated protein
chromosome,NC_003047.1,262512,263123,,forward,,SM_RS01205,WP_003533411.1,612,LysE family translocator
chromosome,NC_003047.1,263174,263779,,forward,recR,SM_RS01210,WP_003533410.1,606,recombination mediator RecR
chromosome,NC_003047.1,263817,265055,,forward,,SM_RS01215,WP_010968442.1,1239,lytic murein transglycosylase
chromosome,NC_003047.1,265263,266918,,reverse,,SM_RS01220,WP_010968443.1,1656,MFS transporter
chromosome,NC_003047.1,267141,267758,,forward,rimP,SM_RS01225,WP_003534362.1,618,ribosome maturation factor RimP
chromosome,NC_003047.1,267804,269432,,forward,nusA,SM_RS01230,WP_010968444.1,1629,transcription termination factor NusA
chromosome,NC_003047.1,269438,270130,,forward,,SM_RS01235,WP_003534364.1,693,RNA-binding protein
chromosome,NC_003047.1,270236,272905,,forward,infB,SM_RS01240,WP_010968445.1,2670,translation initiation factor IF-2
chromosome,NC_003047.1,273065,273472,,forward,rbfA,SM_RS01245,WP_003534366.1,408,30S ribosome-binding factor RbfA
chromosome,NC_003047.1,273485,274420,,forward,truB,SM_RS01250,WP_003534367.1,936,tRNA pseudouridine(55) synthase TruB
chromosome,NC_003047.1,274729,276447,,forward,,SM_RS01255,WP_010968446.1,1719,sensor histidine kinase
chromosome,NC_003047.1,276686,276955,,forward,rpsO,SM_RS01260,WP_003534369.1,270,30S ribosomal protein S15
chromosome,NC_003047.1,277323,279476,,forward,pnp,SM_RS01265,WP_010968447.1,2154,polyribonucleotide nucleotidyltransferase
chromosome,NC_003047.1,279556,280572,,forward,,SM_RS01270,WP_010968448.1,1017,class I SAM-dependent methyltransferase
chromosome,NC_003047.1,280795,281601,,reverse,fabI,SM_RS01275,WP_003534375.1,807,enoyl-ACP reductase FabI
chromosome,NC_003047.1,281606,282826,,reverse,fabB,SM_RS01280,WP_003534376.1,1221,beta-ketoacyl-ACP synthase I
chromosome,NC_003047.1,282876,283391,,reverse,fabA,SM_RS01285,WP_010968449.1,516,3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabA
chromosome,NC_003047.1,283769,284191,,forward,,SM_RS01290,WP_010968450.1,423,Fur family transcriptional regulator
chromosome,NC_003047.1,284222,284857,,reverse,,SM_RS01295,WP_003534379.1,636,trimeric intracellular cation channel family protein
chromosome,NC_003047.1,284921,285709,,reverse,,SM_RS01300,WP_014527028.1,789,YdcF family protein
chromosome,NC_003047.1,286304,286693,,reverse,,SM_RS01310,WP_003534381.1,390,TIGR02300 family protein
chromosome,NC_003047.1,286978,288345,,forward,aroA,SM_RS01315,WP_010968452.1,1368,3-phosphoshikimate 1-carboxyvinyltransferase
chromosome,NC_003047.1,288345,288983,,forward,cmk,SM_RS01320,WP_010968453.1,639,(d)CMP kinase
chromosome,NC_003047.1,289147,290853,,forward,rpsA,SM_RS01325,WP_003534399.1,1707,30S ribosomal protein S1
chromosome,NC_003047.1,291267,292847,,reverse,,SM_RS01330,WP_010968454.1,1581,hypothetical protein
chromosome,NC_003047.1,292987,293319,,forward,,SM_RS01335,WP_003534402.1,333,hypothetical protein
chromosome,NC_003047.1,293383,293910,,reverse,,SM_RS01340,WP_003534404.1,528,BA14K family protein
chromosome,NC_003047.1,294516,296513,,reverse,,SM_RS01350,WP_010968455.1,1998,adenylate cyclase Cya1
chromosome,NC_003047.1,296607,297653,,reverse,,SM_RS01355,WP_010968456.1,1047,hydroxyacid dehydrogenase
chromosome,NC_003047.1,297739,298068,,reverse,,SM_RS01360,WP_010968457.1,330,hypothetical protein
chromosome,NC_003047.1,298276,298902,,forward,,SM_RS01365,WP_010968458.1,627,ribonuclease D
chromosome,NC_003047.1,299237,300409,,forward,,SM_RS01370,WP_010968459.1,1173,IS481-like element ISRm20 family transposase
chromosome,NC_003047.1,301029,301319,,forward,,SM_RS01375,WP_010968460.1,291,GIY-YIG nuclease family protein
chromosome,NC_003047.1,301499,301780,,reverse,,SM_RS01380,WP_004435540.1,282,SelT/SelW/SelH family protein
chromosome,NC_003047.1,301983,302435,,forward,,SM_RS01385,WP_010968461.1,453,DoxX family protein
chromosome,NC_003047.1,302529,302936,,reverse,rnk,SM_RS01390,WP_010968462.1,408,nucleoside diphosphate kinase regulator
chromosome,NC_003047.1,303335,303568,,reverse,,SM_RS01395,WP_013845004.1,234,type II toxin-antitoxin system CcdA family antitoxin
chromosome,NC_003047.1,303622,305457,,reverse,lepA,SM_RS01400,WP_014530015.1,1836,translation elongation factor 4
chromosome,NC_003047.1,305507,306772,,reverse,,SM_RS01405,WP_004435524.1,1266,MFS transporter
chromosome,NC_003047.1,306963,307541,,forward,,SM_RS01410,WP_013845005.1,579,XRE family transcriptional regulator
chromosome,NC_003047.1,307543,308070,,forward,,SM_RS01415,WP_010968466.1,528,GNAT family N-acetyltransferase
chromosome,NC_003047.1,308106,308744,,reverse,,SM_RS01420,WP_014530016.1,639,exopolysaccharide biosynthesis protein
chromosome,NC_003047.1,309005,309670,,forward,,SM_RS01425,WP_004435511.1,666,OmpA family protein
chromosome,NC_003047.1,309988,311040,,reverse,,SM_RS01430,WP_010968467.1,1053,"lysine-2,3-aminomutase-like protein"
chromosome,NC_003047.1,311037,312089,,reverse,epmA,SM_RS01435,WP_010968468.1,1053,EF-P lysine aminoacylase EpmA
chromosome,NC_003047.1,312251,312820,,forward,efp,SM_RS01440,WP_010968469.1,570,elongation factor P
chromosome,NC_003047.1,313033,314274,,forward,cfa1,SM_RS01445,WP_010968470.1,1242,cyclopropane-fatty-acyl-phospholipid synthase
chromosome,NC_003047.1,314549,315532,,forward,,SM_RS01450,WP_010968471.1,984,ferritin family protein
chromosome,NC_003047.1,315764,316384,,reverse,,SM_RS01455,WP_010968472.1,621,transglutaminase-like cysteine peptidase
chromosome,NC_003047.1,316668,317510,,reverse,,SM_RS01460,WP_010968473.1,843,alpha/beta hydrolase
chromosome,NC_003047.1,317727,318263,,forward,infC,SM_RS01465,WP_014527030.1,537,translation initiation factor IF-3
chromosome,NC_003047.1,318504,318707,,forward,rpmI,SM_RS01470,WP_004435490.1,204,50S ribosomal protein L35
chromosome,NC_003047.1,318744,319148,,forward,rplT,SM_RS01475,WP_004435481.1,405,50S ribosomal protein L20
chromosome,NC_003047.1,319294,320376,,forward,pheS,SM_RS01480,WP_004435478.1,1083,phenylalanine--tRNA ligase subunit alpha
chromosome,NC_003047.1,320410,322836,,forward,pheT,SM_RS01485,WP_010968474.1,2427,phenylalanine--tRNA ligase subunit beta
chromosome,NC_003047.1,323158,323517,,reverse,,SM_RS01490,WP_004435473.1,360,nuclear transport factor 2 family protein
chromosome,NC_003047.1,323683,324662,,reverse,,SM_RS01495,,980,aldo/keto reductase
chromosome,NC_003047.1,324843,325733,,forward,,SM_RS01500,WP_010968477.1,891,LysR family transcriptional regulator
chromosome,NC_003047.1,325767,326258,,reverse,,SM_RS01505,WP_004435461.1,492,ferritin-like domain-containing protein
chromosome,NC_003047.1,326479,327249,,forward,,SM_RS01510,WP_010968478.1,771,SDR family oxidoreductase
chromosome,NC_003047.1,327390,328064,,forward,,SM_RS01515,WP_010968479.1,675,hypothetical protein
chromosome,NC_003047.1,328151,329101,,reverse,,SM_RS01520,WP_010968480.1,951,aldo/keto reductase
chromosome,NC_003047.1,329317,330303,,forward,,SM_RS01525,WP_004435452.1,987,Gfo/Idh/MocA family oxidoreductase
chromosome,NC_003047.1,330352,330762,,reverse,,SM_RS01530,WP_010968481.1,411,hypothetical protein
chromosome,NC_003047.1,330891,331682,,forward,,SM_RS01535,WP_010968482.1,792,helix-turn-helix transcriptional regulator
chromosome,NC_003047.1,331801,333381,,forward,xseA,SM_RS01540,WP_010968483.1,1581,exodeoxyribonuclease VII large subunit
chromosome,NC_003047.1,333381,333971,,forward,,SM_RS01545,WP_010968484.1,591,NAD(P)H-dependent oxidoreductase
chromosome,NC_003047.1,333980,334474,,reverse,,SM_RS01550,WP_010968485.1,495,MarR family transcriptional regulator
chromosome,NC_003047.1,334588,335460,,forward,,SM_RS01555,WP_010968486.1,873,EamA family transporter
chromosome,NC_003047.1,335699,336955,,reverse,,SM_RS01560,WP_010968487.1,1257,aminopeptidase
chromosome,NC_003047.1,337026,337712,,reverse,,SM_RS01565,WP_010968488.1,687,glutathione S-transferase family protein
chromosome,NC_003047.1,337793,338245,,forward,,SM_RS01570,WP_004435420.1,453,MarR family transcriptional regulator
chromosome,NC_003047.1,338537,339010,,reverse,ybaK,SM_RS01575,WP_004435416.1,474,Cys-tRNA(Pro) deacylase
chromosome,NC_003047.1,339014,339364,,reverse,,SM_RS01580,WP_010968490.1,351,ArsC family reductase
chromosome,NC_003047.1,339573,340742,,reverse,tatA,SM_RS01585,WP_010968491.1,1170,tyrosine aminotransferase
chromosome,NC_003047.1,340840,341901,,reverse,,SM_RS01590,WP_010968492.1,1062,succinylglutamate desuccinylase/aspartoacylase family protein
chromosome,NC_003047.1,341999,342586,,reverse,,SM_RS01595,WP_010968493.1,588,hypothetical protein
chromosome,NC_003047.1,342591,342920,,reverse,,SM_RS01600,WP_010968494.1,330,hypothetical protein
chromosome,NC_003047.1,343024,343218,,forward,,SM_RS01605,WP_010968495.1,195,hypothetical protein
chromosome,NC_003047.1,343262,343504,,forward,,SM_RS01610,WP_010968496.1,243,type II toxin-antitoxin system Phd/YefM family antitoxin
chromosome,NC_003047.1,343504,343929,,forward,,SM_RS01615,WP_003529815.1,426,type II toxin-antitoxin system VapC family toxin
chromosome,NC_003047.1,343959,345521,,reverse,guaA,SM_RS01620,WP_010968497.1,1563,glutamine-hydrolyzing GMP synthase
chromosome,NC_003047.1,345628,346266,,reverse,,SM_RS01625,WP_010968498.1,639,5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
chromosome,NC_003047.1,346263,346715,,reverse,,SM_RS01630,WP_010968499.1,453,PaaI family thioesterase
chromosome,NC_003047.1,346876,347427,,forward,,SM_RS01635,WP_015445544.1,552,GNAT family N-acetyltransferase
chromosome,NC_003047.1,347376,348509,,reverse,,SM_RS01640,WP_010968501.1,1134,DUF1513 domain-containing protein
chromosome,NC_003047.1,348723,349712,,reverse,corA,SM_RS01645,WP_010968502.1,990,magnesium/cobalt transporter CorA
chromosome,NC_003047.1,349932,351059,,reverse,,SM_RS01650,WP_010968503.1,1128,imelysin family protein
chromosome,NC_003047.1,351059,352609,,reverse,,SM_RS01655,WP_010968504.1,1551,di-heme oxidoredictase family protein
chromosome,NC_003047.1,352658,353938,,reverse,,SM_RS01660,WP_010968505.1,1281,imelysin family protein
chromosome,NC_003047.1,354093,355382,,reverse,,SM_RS01665,WP_003529788.1,1290,RsmB/NOP family class I SAM-dependent RNA methyltransferase
chromosome,NC_003047.1,355519,355893,,reverse,,SM_RS01670,WP_003529787.1,375,septal ring lytic transglycosylase RlpA family protein
chromosome,NC_003047.1,356354,357229,,reverse,,SM_RS01675,WP_010968506.1,876,SDR family oxidoreductase
chromosome,NC_003047.1,357289,358389,,reverse,queG,SM_RS01680,WP_010968507.1,1101,tRNA epoxyqueuosine(34) reductase QueG
chromosome,NC_003047.1,358400,359092,,reverse,,SM_RS01685,WP_003529784.1,693,glutathione S-transferase family protein
chromosome,NC_003047.1,359249,360055,,forward,,SM_RS01690,WP_010968508.1,807,undecaprenyl-diphosphate phosphatase
chromosome,NC_003047.1,360166,360327,,reverse,,SM_RS31200,WP_003529782.1,162,hypothetical protein
chromosome,NC_003047.1,360576,361556,,reverse,,SM_RS01695,WP_010968509.1,981,complex I NDUFA9 subunit family protein
chromosome,NC_003047.1,361677,361964,,reverse,,SM_RS01700,WP_003529780.1,288,DUF1330 domain-containing protein
chromosome,NC_003047.1,362070,362774,,reverse,pyrF,SM_RS01705,WP_010968510.1,705,orotidine-5'-phosphate decarboxylase
chromosome,NC_003047.1,362782,363363,,reverse,,SM_RS01710,WP_010968511.1,582,histidine phosphatase family protein
chromosome,NC_003047.1,363378,363980,,reverse,,SM_RS01715,WP_010968512.1,603,class I SAM-dependent methyltransferase
chromosome,NC_003047.1,364184,365302,,reverse,dnaN,SM_RS01720,WP_010968513.1,1119,DNA polymerase III subunit beta
chromosome,NC_003047.1,365547,366509,,forward,rsmI,SM_RS01725,WP_015008045.1,963,16S rRNA (cytidine(1402)-2'-O)-methyltransferase
chromosome,NC_003047.1,366499,366867,,forward,,SM_RS01730,WP_003529772.1,369,YraN family protein
chromosome,NC_003047.1,367072,368019,,forward,gshB,SM_RS01735,WP_003529770.1,948,glutathione synthase
chromosome,NC_003047.1,368205,369737,,forward,,SM_RS01740,WP_003529769.1,1533,YifB family Mg chelatase-like AAA ATPase
chromosome,NC_003047.1,370367,371335,,reverse,cysK,SM_RS01745,WP_003527809.1,969,cysteine synthase A
chromosome,NC_003047.1,371474,372091,,reverse,,SM_RS01750,WP_010968514.1,618,LysE family translocator
chromosome,NC_003047.1,372254,372886,,forward,,SM_RS01755,WP_003527805.1,633,LysE family translocator
chromosome,NC_003047.1,372883,373797,,reverse,,SM_RS01760,WP_010968515.1,915,DMT family transporter
chromosome,NC_003047.1,373932,374369,,forward,,SM_RS01765,WP_003527801.1,438,Lrp/AsnC family transcriptional regulator
chromosome,NC_003047.1,374362,374844,,reverse,dut,SM_RS01770,WP_010968516.1,483,dUTP diphosphatase
chromosome,NC_003047.1,374943,376526,,forward,,SM_RS01775,WP_003527796.1,1584,peptide chain release factor 3
chromosome,NC_003047.1,376543,377439,,reverse,,SM_RS01780,WP_010968517.1,897,DMT family transporter
chromosome,NC_003047.1,377524,378333,,reverse,,SM_RS01785,WP_003527793.1,810,AraC family transcriptional regulator
chromosome,NC_003047.1,378451,379434,,forward,,SM_RS01790,WP_010968518.1,984,NAD(P)-dependent oxidoreductase
chromosome,NC_003047.1,379439,379843,,reverse,,SM_RS01795,WP_003527790.1,405,GFA family protein
chromosome,NC_003047.1,379920,380720,,reverse,iolB,SM_RS01800,WP_010968519.1,801,5-deoxy-glucuronate isomerase
chromosome,NC_003047.1,380875,381777,,reverse,iolE,SM_RS01805,WP_010968520.1,903,myo-inosose-2 dehydratase
chromosome,NC_003047.1,381949,383802,,reverse,iolD,SM_RS01810,WP_010968521.1,1854,"3D-(3,5/4)-trihydroxycyclohexane-1,2-dione acylhydrolase (decyclizing)"
chromosome,NC_003047.1,383852,385804,,reverse,iolC,SM_RS01815,WP_003527786.1,1953,5-dehydro-2-deoxygluconokinase
chromosome,NC_003047.1,385924,386778,,reverse,,SM_RS01820,WP_010968522.1,855,MurR/RpiR family transcriptional regulator
chromosome,NC_003047.1,387088,388218,,reverse,,SM_RS01825,WP_003527783.1,1131,Gfo/Idh/MocA family oxidoreductase
chromosome,NC_003047.1,388470,389285,,forward,,SM_RS01830,WP_010968523.1,816,class II glutamine amidotransferase
chromosome,NC_003047.1,389277,390482,,reverse,coaBC,SM_RS01835,WP_010968524.1,1206,bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase CoaBC
chromosome,NC_003047.1,390625,391083,,forward,,SM_RS01840,WP_010968525.1,459,Rrf2 family transcriptional regulator
chromosome,NC_003047.1,391073,391978,,forward,,SM_RS01845,WP_010968526.1,906,NAD(P)/FAD-dependent oxidoreductase
chromosome,NC_003047.1,392096,392701,,reverse,,SM_RS01850,WP_010968527.1,606,ankyrin repeat domain-containing protein
chromosome,NC_003047.1,392806,393585,,reverse,,SM_RS01855,WP_010968528.1,780,SDR family oxidoreductase
chromosome,NC_003047.1,393673,395247,,reverse,ubiB,SM_RS01860,WP_010968529.1,1575,2-polyprenylphenol 6-hydroxylase
chromosome,NC_003047.1,395252,396028,,reverse,ubiE,SM_RS01865,WP_003527766.1,777,"bifunctional demethylmenaquinone methyltransferase/2-methoxy-6-polyprenyl-1,4-benzoquinol methylase UbiE"
chromosome,NC_003047.1,396210,397115,,forward,mutM,SM_RS01870,WP_010968531.1,906,bifunctional DNA-formamidopyrimidine glycosylase/DNA-(apurinic or apyrimidinic site) lyase
chromosome,NC_003047.1,397173,397946,,forward,,SM_RS01875,WP_010968532.1,774,enoyl-CoA hydratase
chromosome,NC_003047.1,398138,398404,,forward,rpsT,SM_RS01880,WP_010968533.1,267,30S ribosomal protein S20
